"code_commune_insee","nom_de_la_commune","code_postal","latitude","longitude"
"80051","BAILLEUL","80490","50.024812200693304","1.8547390101091397"
"80052","BAIZIEUX","80300","49.98950267591251","2.5139455132439195"
"80053","BALATRE","80700","49.71104621805896","2.866472292650625"
"80054","BARLEUX","80200","49.89699102120851","2.8938927254467903"
"80055","BARLY","80600","50.20617326495549","2.2738042828801337"
"80056","BAVELINCOURT","80260","50.00058688992114","2.447847613832309"
"80057","BAYENCOURT","80560","50.131098794786745","2.572915049138944"
"80058","BAYONVILLERS","80170","49.86486117028271","2.6308191154591514"
"80059","BAZENTIN","80300","50.02865604405411","2.76512083007085"
"80060","BEALCOURT","80370","50.19746175401467","2.182673813630139"
"80061","BEAUCAMPS LE JEUNE","80430","49.81601304969052","1.7710819954094175"
"80062","BEAUCAMPS LE VIEUX","80430","49.84371892472138","1.778074841908714"
"80063","BEAUCHAMPS","80770","50.0165455803879","1.520870507634315"
"80064","BEAUCOURT EN SANTERRE","80110","49.79773361843088","2.587439695859164"
"80065","BEAUCOURT SUR L ANCRE","80300","50.0845581761144","2.685837934764638"
"80066","BEAUCOURT SUR L HALLUE","80260","49.99794689073993","2.4242963389649432"
"80067","BEAUFORT EN SANTERRE","80170","49.78238003482603","2.662899990284071"
"80068","BEAUMETZ","80370","50.13382416339171","2.1122204505172473"
"80069","BEAUMONT HAMEL","80300","50.076177695964404","2.6604492128267254"
"80070","BEAUQUESNE","80600","50.077539259810145","2.3789268056517026"
"80071","BEAUVAL","80630","50.101966115573276","2.331148429008266"
"80073","BECORDEL BECOURT","80300","49.996476531452416","2.6866638015758655"
"80074","BECQUIGNY","80500","49.688694224770614","2.622024141004228"
"80076","BEHEN","80870","50.04943959896484","1.7636477152898924"
"80077","BEHENCOURT","80260","49.97291093711989","2.4688391757678025"
"80078","BELLANCOURT","80132","50.09333162058689","1.9119050103364184"
"80079","BELLEUSE","80160","49.70433007959514","2.116829451470673"
"80080","BELLOY EN SANTERRE","80200","49.88593968236961","2.8601345774559164"
"80081","BELLOY ST LEONARD","80270","49.90609954763838","1.9119052082462205"
"80082","BELLOY SUR SOMME","80310","49.978227940736836","2.1409090581339205"
"80083","BERGICOURT","80290","49.74330423124184","2.0264077995535112"
"80084","BERMESNIL","80140","49.8987968912162","1.741434850676101"
"80085","BERNATRE","80370","50.194897736136","2.0972561268772156"
"80086","BERNAVILLE","80370","50.13471801851089","2.1709525022809437"
"80087","BERNAY EN PONTHIEU","80120","50.263583232697606","1.752517912116382"
"80088","BERNES","80240","49.90825135939481","3.10068312856132"
"80089","BERNEUIL","80620","50.08889948991272","2.17177567711175"
"80090","BERNY EN SANTERRE","80200","49.8660099604862","2.8502149883128425"
"80092","BERTANGLES","80260","49.97245950479585","2.2941762585328203"
"80093","BERTEAUCOURT LES DAMES","80850","50.04334485238771","2.1565970825798164"
"80094","BERTEAUCOURT LES THENNES","80110","49.82193863952635","2.4644315965587262"
"80095","BERTRANCOURT","80560","50.101379321424254","2.565117518879574"
"80096","BETHENCOURT SUR MER","80130","50.07748528494554","1.496886334759377"
"80097","BETHENCOURT SUR SOMME","80190","49.792344156589394","2.9556225210908194"
"80098","BETTEMBOS","80290","49.802805826457075","1.882786753337997"
"80099","BETTENCOURT RIVIERE","80270","49.992276637412346","1.9772925000968429"
"80100","BETTENCOURT ST OUEN","80610","50.02003172311694","2.121612524494899"
"80101","BEUVRAIGNES","80700","49.63943004335041","2.7747129449769274"
"80102","BIACHES","80200","49.924967878258016","2.9049351476136103"
"80103","BIARRE","80190","49.722417001313175","2.8829552097524376"
"80104","BIENCOURT","80140","49.975783879484695","1.6943907963459475"
"80105","BILLANCOURT","80190","49.73792757275724","2.8983277084674706"
"80106","BLANGY SOUS POIX","80290","49.76760008853752","2.0043929609156876"
"80107","BLANGY TRONVILLE","80440","49.868743208768024","2.428710956859198"
"80108","BOISBERGUES","80600","50.154382793161716","2.2228084249607827"
"80109","LE BOISLE","80150","50.268005455968286","1.971092252201113"
"80110","BOISMONT","80230","50.15881463874166","1.674178068963564"
"80112","BONNAY","80800","49.9432780332389","2.5078399645148197"
"80113","BONNEVILLE","80670","50.07757805252659","2.262712258266025"
"80114","BOSQUEL","80160","49.73736601428959","2.2114777622401944"
"80115","BOUCHAVESNES BERGEN","80200","49.99317162233771","2.9200980345959877"
"80116","BOUCHOIR","80910","49.74562941226296","2.678271500259227"
"80117","BOUCHON","80830","50.03866649718769","2.0269803507740676"
"80118","BOUFFLERS","80150","50.258984772094614","2.019740405539028"
"80119","BOUGAINVILLE","80540","49.86573973001863","2.0459429482271476"
"80120","BOUILLANCOURT EN SERY","80220","49.958983714547074","1.630194228009455"
"80121","BOUILLANCOURT LA BATAILLE","80500","49.696428861878324","2.52498973328745"
"80122","BOUQUEMAISON","80600","50.217868545626764","2.3387572609738267"
"80123","BOURDON","80310","49.988295527296415","2.086754404153523"
"80124","BOURSEVILLE","80130","50.10816724091559","1.5221237168352835"
"80125","BOUSSICOURT","80500","49.70113822076377","2.5734619967138306"
"80126","BOUTTENCOURT","80220","49.95342199937513","1.613519059712684"
"80127","BOUVAINCOURT SUR BRESLE","80220","50.03468890380417","1.495320826523654"
"80128","BOUVINCOURT EN VERMANDOIS","80200","49.88991782077057","3.043326919455684"
"80129","BOUZINCOURT","80300","50.023772087741015","2.6114954594533177"
"80130","BOVELLES","80540","49.8920788979605","2.1426172899349045"
"80131","BOVES","80440","49.83923955490916","2.3880163791105966"
"80132","BRACHES","80110","49.729361272866456","2.4985153598801726"
"80133","BRAILLY CORNEHOTTE","80150","50.22643582695241","1.9573759821810426"
"80134","BRASSY","80160","49.732918877433434","2.050951252401874"
"80135","BRAY LES MAREUIL","80580","50.051187349836795","1.8486423123308433"
"80136","BRAY SUR SOMME","80340","49.94793567526446","2.7184276262143916"
"80137","BREILLY","80470","49.927082313467196","2.1652705055503567"
"80138","BRESLE","80300","49.98885390918059","2.54914580140112"
"80139","BREUIL","80400","49.73833590903975","2.947534142842197"
"80140","BREVILLERS","80600","50.2165582009946","2.380277690172174"
"80141","BRIE","80200","49.881545747611085","2.9435268889691506"
"80142","BRIQUEMESNIL FLOXICOURT","80540","49.8853682298369","2.080685965898665"
"80143","BROCOURT","80430","49.85219228452194","1.8167720324604821"
"80144","BROUCHY","80400","49.71420871321028","3.1005242935699036"
"80145","BRUCAMPS","80690","50.070147911847336","2.057057219048165"
"80146","BRUTELLES","80230","50.136909000099436","1.512082189505982"
"80147","BUIGNY L ABBE","80132","50.09757919920919","1.9446184136010034"
"80148","BUIGNY LES GAMACHES","80220","50.01821686524423","1.567910339284234"
"80149","BUIGNY ST MACLOU","80132","50.15126554820353","1.8177939941739985"
"80150","BUIRE COURCELLES","80200","49.93740912651704","3.007249855218351"
"80151","BUIRE SUR L ANCRE","80300","49.97539458900236","2.594191264744463"
"80152","BUS LA MESIERE","80700","49.63730040025356","2.7145526340770005"
"80153","BUS LES ARTOIS","80560","50.10558625399536","2.5392780195132447"
"80154","BUSSU","80200","49.94728955500156","2.977876668961231"
"80155","BUSSUS LES YAUCOURT","80135","50.10800466717397","1.994775320999297"
"80156","BUSSY LES DAOURS","80800","49.91255446820924","2.4137305718909445"
"80157","BUSSY LES POIX","80290","49.81582653381758","2.012006345371205"
"80158","BUVERCHY","80400","49.726519174582975","2.9698162187225003"
"80159","CACHY","80800","49.8561077120423","2.476889125810798"
"80160","CAGNY","80330","49.8504482424189","2.3385710314114374"
"80161","CAHON","80132","50.12174528765475","1.728162301966931"
"80162","CAIX","80170","49.81117075947977","2.646705254813422"
"80163","CAMBRON","80132","50.10969843586311","1.7673441360626605"
"80164","CAMON","80450","49.90320954003792","2.3607407000650436"
"80165","CAMPS EN AMIENOIS","80540","49.884507732127375","1.964550147236095"
"80166","CANAPLES","80670","50.06218940624892","2.2332472022042946"
"80167","CANCHY","80150","50.18989413389146","1.8743982090200202"
"80168","CANDAS","80750","50.099228093350376","2.281962381834426"
"80169","CANNESSIERES","80140","49.93622389348272","1.7640276125888006"
"80170","CANTIGNY","80500","49.66418715968441","2.4892585663231444"
"80171","CAOURS","80132","50.130641285336935","1.8812218196900417"
"80172","CAPPY","80340","49.926065930890324","2.7633697710616554"
"80173","CARDONNETTE","80260","49.95156532020865","2.358168308386422"
"80174","LE CARDONNOIS","80500","49.63087405253228","2.4847118518874387"
"80176","CARREPUIS","80700","49.70455605100808","2.819927668702369"
"80177","CARTIGNY","80200","49.91088872395256","3.0154453787673936"
"80179","CAULIERES","80290","49.78630577945576","1.899113198991643"
"80180","CAVILLON","80310","49.91702276969718","2.080728950193233"
"80181","CAYEUX EN SANTERRE","80800","49.81186736946572","2.6038204950297708"
"80182","CAYEUX SUR MER","80410","50.17725600354031","1.520145901931653"
"80183","CERISY BULEUX","80140","49.97333171969331","1.736707317226415"
"80184","CERISY","80800","49.895916195917906","2.6222266049971292"
"80185","CHAMPIEN","80700","49.69620222847629","2.860790887652376"
"80186","CHAULNES","80320","49.81698233911851","2.801492308844273"
"80187","LA CHAUSSEE TIRANCOURT","80310","49.96312918727405","2.1646501965815492"
"80188","CHAUSSOY EPAGNY","80250","49.72283207723534","2.3303981677698262"
"80189","LA CHAVATTE","80700","49.75504563806432","2.763922133703706"
"80190","CHEPY","80210","50.06725910979623","1.6442656317853195"
"80191","CHILLY","80170","49.79623970554368","2.770533191958823"
"80192","CHIPILLY","80800","49.91654910263641","2.6494808754509593"
"80193","CHIRMONT","80250","49.71427068585828","2.371201178018162"
"80194","CHUIGNES","80340","49.899262914645064","2.7521023326537417"
"80195","CHUIGNOLLES","80340","49.90292371706554","2.726010680694348"
"80196","CITERNE","80490","49.97884181758505","1.815273883466767"
"80197","CIZANCOURT","80200","49.84047724917001","2.9164344303623313"
"80198","CLAIRY SAULCHOIX","80540","49.85448099479466","2.166871640632338"
"80199","CLERY SUR SOMME","80200","49.9618277802612","2.8847164062582684"
"80200","COCQUEREL","80510","50.059008072328695","1.958524386512448"
"80201","COIGNEUX","80560","50.13043900131191","2.557763113896741"
"80202","COISY","80260","49.96478398243583","2.332542648551894"
"80203","COLINCAMPS","80560","50.101643817845584","2.6072663967049072"
"80204","COMBLES","80360","50.00815851575561","2.8744110788531883"
"80205","CONDE FOLIE","80890","50.00380011692184","2.0237204934687485"
"80206","CONTALMAISON","80300","50.02886619529835","2.733860018724227"
"80207","CONTAY","80560","50.0098743213553","2.4659293911658655"
"80208","CONTEVILLE","80370","50.17894161540761","2.0666670156348634"
"80210","CONTRE","80160","49.748619515304824","2.0869830624592556"
"80211","CONTY","80160","49.748923023127006","2.147617305589077"
"80212","CORBIE","80800","49.92164604324294","2.497532936873535"
"80213","COTTENCHY","80440","49.810153522387445","2.3608649738398917"
"80214","COULLEMELLE","80250","49.67091518520745","2.4245560025402364"
"80215","COULONVILLERS","80135","50.15581422042261","2.0178056685930774"
"80216","COURCELETTE","80300","50.05824069132562","2.7440193199493494"
"80217","COURCELLES AU BOIS","80560","50.105443180166034","2.5827644741228823"
"80218","COURCELLES SOUS MOYENCOURT","80290","49.807953498069125","2.0392215912949716"
"80219","COURCELLES SOUS THOIX","80160","49.720050594614214","2.0721478637262436"
"80220","COURTEMANCHE","80500","49.66337485445484","2.545346679843494"
"80221","CRAMONT","80370","50.153608160540564","2.0469218326504457"
"80222","CRECY EN PONTHIEU","80150","50.240709666823335","1.8401016670393764"
"80223","CREMERY","80700","49.74327431173295","2.8211486073957266"
"80224","CRESSY OMENCOURT","80190","49.71851635388062","2.9079104758207586"
"80225","CREUSE","80480","49.834726737665264","2.1603102404878314"
"80226","CROIX MOLIGNEAUX","80400","49.82182676390934","3.001974780505817"
"80227","CROIXRAULT","80290","49.79574940890813","1.9846047579512014"
"80228","LE CROTOY","80550","50.24687415948631","1.6219020657246914"
"80229","CROUY ST PIERRE","80310","49.96040389010587","2.093852403682113"
"80230","CURCHY","80190","49.780140799789145","2.8647276952801333"
"80231","CURLU","80360","49.964969450678986","2.81409627268081"
"80232","DAMERY","80700","49.730256628203136","2.734216379303144"
"80233","DANCOURT POPINCOURT","80700","49.666983966171955","2.7328061994875834"
"80234","DAOURS","80800","49.903964499014485","2.436123256036485"
"80235","DARGNIES","80570","50.04249890415706","1.5312039587874304"
"80236","DAVENESCOURT","80500","49.711828402367615","2.597745604061303"
"80237","DEMUIN","80110","49.821760076880665","2.5416095578200704"
"80238","DERNANCOURT","80300","49.979490405417835","2.6240919121983084"
"80239","DEVISE","80200","49.85127269489818","3.007550824347727"
"80240","DOINGT","80200","49.92233069343203","2.9630362656482285"
"80241","DOMART EN PONTHIEU","80620","50.07961100110542","2.121888901455714"
"80242","DOMART SUR LA LUCE","80110","49.82430556518504","2.4900472236763678"
"80243","DOMESMONT","80370","50.120088034182565","2.143446613280498"
"80244","DOMINOIS","80120","50.32807904691913","1.8488761698516112"
"80245","DOMLEGER LONGVILLERS","80370","50.159627302306916","2.084879691818797"
"80246","DOMMARTIN","80440","49.79671356710309","2.3995285907614625"
"80247","DOMPIERRE BECQUINCOURT","80980","49.90954342086064","2.8063703438796868"
"80248","DOMPIERRE SUR AUTHIE","80150","50.295409277822586","1.922464870314093"
"80249","DOMQUEUR","80620","50.11525181031377","2.049419492524071"
"80250","DOMVAST","80150","50.19993239690922","1.9002398071993305"
"80251","DOUDELAINVILLE","80140","49.99990252966185","1.7660356577229956"
"80252","DOUILLY","80400","49.79557848721177","3.0586848024394078"
"80253","DOULLENS","80600","50.151480367696294","2.3515960936959965"
"80256","DREUIL LES AMIENS","80470","49.91567544254872","2.232479375987189"
"80258","DRIENCOURT","80240","49.95877050626886","3.0069003533689598"
"80259","DROMESNIL","80640","49.87753862944447","1.8704303582287685"
"80260","DRUCAT","80132","50.14531359972794","1.8622646880897555"
"80261","DURY","80480","49.85150196339802","2.2788064309043214"
"80262","EAUCOURT SUR SOMME","80580","50.07078388303749","1.8848258288332005"
"80263","L ECHELLE ST AURIN","80700","49.690414296156305","2.7161279484664433"
"80264","ECLUSIER VAUX","80340","49.9501461346227","2.789592669137563"
"80265","EMBREVILLE","80570","50.032702692164364","1.5563625211866505"
"80266","ENGLEBELMER","80300","50.05630673215089","2.6078456609349674"
"80267","ENNEMAIN","80200","49.8419570725158","2.9595304596058094"
"80268","EPAGNE EPAGNETTE","80580","50.077703599081495","1.8654025170969835"
"80269","EPAUMESNIL","80140","49.91240687352555","1.8544093300520985"
"80270","EPECAMPS","80370","50.11074657429251","2.153677805977122"
"80271","EPEHY","80740","50.00636947674109","3.133674657747927"
"80272","EPENANCOURT","80190","49.82110773029139","2.929144850847536"
"80273","EPLESSIER","80290","49.78497520464367","1.9414673996539455"
"80274","EPPEVILLE","80400","49.73628824147518","3.0486020591689575"
"80275","EQUANCOURT","80360","50.035439093944206","3.0129884262876523"
"80276","EQUENNES ERAMECOURT","80290","49.72751376990796","1.9563206968822127"
"80278","ERCHES","80500","49.72322416185489","2.6713360962269994"
"80279","ERCHEU","80400","49.69440848121791","2.9488421010004524"
"80280","ERCOURT","80210","50.04127245582565","1.7231261860421165"
"80281","ERGNIES","80690","50.08886357036235","2.0317714652485233"
"80282","ERONDELLE","80580","50.04470481444612","1.8769836738367216"
"80283","ESCLAINVILLERS","80250","49.6902984305912","2.3975301711762587"
"80284","ESMERY HALLON","80400","49.71094858042999","3.0257713904245582"
"80285","ESSERTAUX","80160","49.74747659165082","2.259574724854056"
"80287","ESTREBOEUF","80230","50.15603859311784","1.6236238469126252"
"80288","ESTREES DENIECOURT","80200","49.87145431636083","2.8230986655163006"
"80290","ESTREES LES CRECY","80150","50.26119542455743","1.9308400148204825"
"80291","ESTREES SUR NOYE","80250","49.78415652885837","2.340462623666515"
"80292","ETALON","80190","49.75934234259691","2.8485844980355948"
"80293","ETELFAY","80500","49.66471045626418","2.608726310816415"
"80294","ETERPIGNY","80200","49.886678625467304","2.91511281901737"
"80295","ETINEHEM MERICOURT","80340","49.924208827205725","2.6853631283479418"
"80296","L ETOILE","80830","50.02432595931192","2.0329940085376537"
"80297","ETREJUST","80140","49.91108364236591","1.886624552046981"
"80298","ETRICOURT MANANCOURT","80360","50.03252709264922","2.97965246072033"
"80299","LA FALOISE","80250","49.69573858600711","2.343305030293444"
"80300","FALVY","80190","49.82144822578059","2.9571500774863617"
"80301","FAMECHON","80290","49.77003681197161","2.0311835646794822"
"80302","FAVEROLLES","80500","49.64674519875985","2.6181367995211513"
"80303","FAVIERES","80120","50.23381370785105","1.666972717684518"
"80304","FAY","80200","49.88574521571184","2.8032024421247312"
"80305","FERRIERES","80470","49.88545266787729","2.1784902540555553"
"80306","FESCAMPS","80500","49.642717581183675","2.685992085370733"
"80307","FEUILLERES","80200","49.941934729294786","2.8500356633217594"
"80308","FEUQUIERES EN VIMEU","80210","50.05971262975312","1.602658371613291"
"80310","FIENVILLERS","80750","50.12021303579374","2.236355232367727"
"80311","FIGNIERES","80500","49.68110577016888","2.587670701027988"
"80312","FINS","80360","50.03763533159454","3.0453352856945295"
"80313","FLAUCOURT","80200","49.91778190445985","2.867816963878341"
"80314","FLERS","80360","50.05170875110209","2.8155415954101026"
"80315","FLERS SUR NOYE","80160","49.72777611983425","2.2589731877259878"
"80316","FLESSELLES","80260","49.99904756954636","2.260099880797997"
"80317","FLEURY","80160","49.73944813725723","2.1119399024136447"
"80318","FLIXECOURT","80420","50.01297268507864","2.086453730680895"
"80319","FLUY","80540","49.862466425750355","2.0850786725303356"
"80320","FOLIES","80170","49.76307251475012","2.6683573677821384"
"80321","FOLLEVILLE","80250","49.67852838697408","2.354708208606795"
"80322","FONCHES FONCHETTE","80700","49.776710515769395","2.819489045881828"
"80324","FONTAINE LE SEC","80140","49.943500304582585","1.803938205380637"
"80325","FONTAINE LES CAPPY","80340","49.90025997841696","2.7763506104753617"
"80326","FONTAINE SOUS MONTDIDIER","80500","49.65567560767031","2.5022231529697505"
"80327","FONTAINE SUR MAYE","80150","50.235532812300896","1.927024643904098"
"80328","FONTAINE SUR SOMME","80510","50.02427974046256","1.9421663029473786"
"80329","FORCEVILLE","80560","50.06663786397009","2.5563329705593123"
"80330","FORCEVILLE EN VIMEU","80140","49.962039221525544","1.7999583361432778"
"80331","FOREST L ABBAYE","80150","50.203566672147346","1.8335890683246645"
"80332","FOREST MONTIERS","80120","50.241720580634976","1.7357059144096239"
"80333","FORT MAHON PLAGE","80120","50.347626755824244","1.580062925920668"
"80334","FOSSEMANANT","80160","49.802163792906526","2.190082768358994"
"80335","FOUCAUCOURT EN SANTERRE","80340","49.87430944467055","2.767573055093823"
"80336","FOUCAUCOURT HORS NESLE","80140","49.91778655865937","1.714771444777192"
"80337","FOUENCAMPS","80440","49.81887308341911","2.408757304331766"
"80338","FOUILLOY","80800","49.888362776984195","2.5070292719358838"
"80339","FOUQUESCOURT","80170","49.76941779643988","2.7469167339909144"
"80340","FOURCIGNY","80290","49.75332491445565","1.8245455731559184"
"80341","FOURDRINOY","80310","49.92412356200562","2.106048773093124"
"80342","FRAMERVILLE RAINECOURT","80131","49.864070904520766","2.715664167720464"
"80343","FRAMICOURT","80140","49.95427952922235","1.6760011728873057"
"80344","FRANCIERES","80690","50.073783180799786","1.944157357960838"
"80345","FRANLEU","80210","50.09942509229413","1.645972787778177"
"80346","FRANQUEVILLE","80620","50.09403438489274","2.0986049587803404"
"80347","FRANSART","80700","49.768594672002685","2.7715422097038185"
"80348","FRANSU","80620","50.114807301743284","2.093790092939932"
"80349","FRANSURES","80160","49.713836802161474","2.2324148308545118"
"80350","FRANVILLERS","80800","49.970568406645604","2.4985556676473433"
"80351","FRECHENCOURT","80260","49.9637793566394","2.439333065970553"
"80352","FREMONTIERS","80160","49.76877181672464","2.0814638928714118"
"80353","FRESNES MAZANCOURT","80320","49.85212325230454","2.8613034032213402"
"80354","FRESNES TILLOLOY","80140","49.98210299042348","1.7596619709655337"
"80355","FRESNEVILLE","80140","49.88647523617156","1.8326607584322874"
"80356","FRESNOY ANDAINVILLE","80140","49.909691880028106","1.791188313140349"
"80357","FRESNOY AU VAL","80290","49.838909348764574","2.0518996071348505"
"80358","FRESNOY EN CHAUSSEE","80110","49.77261177012966","2.5839435077435473"
"80359","FRESNOY LES ROYE","80700","49.74170497548283","2.7783953798406587"
"80360","FRESSENNEVILLE","80390","50.06198228572583","1.5646074702604968"
"80361","FRETTECUISSE","80140","49.92414261401977","1.8104929060557635"
"80362","FRETTEMEULE","80220","49.999552963485044","1.6383484320566266"
"80364","FRIAUCOURT","80460","50.08717932732793","1.4759013780786154"
"80365","FRICAMPS","80290","49.818661897012355","1.991242669419214"
"80366","FRICOURT","80300","49.996292611953066","2.718850896998445"
"80367","FRISE","80340","49.94319924869138","2.8113743626293877"
"80368","FRIVILLE ESCARBOTIN","80130","50.086779069355316","1.5450808698346816"
"80369","FROHEN SUR AUTHIE","80370","50.19918478221557","2.210278647437836"
"80371","FROYELLES","80150","50.224537293755475","1.9258101001367316"
"80372","FRUCOURT","80490","49.998751143169436","1.8124733706822411"
"80373","GAMACHES","80220","49.99767706839265","1.5629093640215925"
"80374","GAPENNES","80150","50.1777040264237","1.9490043353757946"
"80375","GAUVILLE","80290","49.7820273381915","1.7859295690426373"
"80376","GENTELLES","80800","49.84468133591591","2.444332632464335"
"80377","GEZAINCOURT","80600","50.14066007337846","2.310516041083087"
"80378","GINCHY","80360","50.0187960101083","2.8346155310711447"
"80379","GLISY","80440","49.8725160278494","2.384545727365118"
"80380","GORENFLOS","80690","50.09176774768618","2.0566460839790683"
"80381","GORGES","80370","50.105599893036555","2.1820772739319896"
"80383","GOYENCOURT","80700","49.72078125979951","2.767937857470477"
"80384","GRANDCOURT","80300","50.069144474047405","2.7077147095130627"
"80385","GRAND LAVIERS","80132","50.13513953732003","1.782906734915775"
"80386","GRATIBUS","80500","49.68343811035881","2.548527372183726"
"80387","GRATTEPANCHE","80680","49.78619632351912","2.3046112942506998"
"80388","GREBAULT MESNIL","80140","50.02365020172405","1.7215261754846631"
"80390","GRIVESNES","80250","49.68622635599612","2.4640455791943054"
"80391","GRIVILLERS","80700","49.65945159186212","2.7021103635020802"
"80392","GROUCHES LUCHUEL","80600","50.184141953330666","2.384058851288557"
"80393","GRUNY","80700","49.7265140729413","2.816938411643857"
"80395","GUERBIGNY","80500","49.69755001179023","2.6658465990776135"
"80396","GUESCHART","80150","50.234259528078795","2.0114468438910498"
"80397","GUEUDECOURT","80360","50.05856363292517","2.8429201666557065"
"80399","GUIGNEMICOURT","80540","49.86978142408099","2.169168432574754"
"80400","GUILLAUCOURT","80170","49.83891011118219","2.6346260413731075"
"80401","GUILLEMONT","80360","50.010495982611985","2.8216798963915375"
"80402","GUIZANCOURT","80290","49.73366426482138","1.9963986496905042"
"80403","GUYENCOURT SUR NOYE","80250","49.77619987677623","2.358982429894691"
"80404","GUYENCOURT SAULCOURT","80240","49.99563783786649","3.080407667535804"
"80405","HAILLES","80440","49.79750428791243","2.431160605040304"
"80406","HALLENCOURT","80490","49.99663627942412","1.88211873324786"
"80407","HALLIVILLERS","80250","49.696592309615966","2.2888998940015046"
"80408","HALLOY LES PERNOIS","80670","50.0440857388259","2.205353049015164"
"80409","HALLU","80320","49.79447923922078","2.788268834430884"
"80410","HAM","80400","49.75293874994277","3.069919150922864"
"80411","LE HAMEL","80800","49.895290638740306","2.5794134779402107"
"80412","HAMELET","80800","49.89469256934775","2.5333142473739896"
"80413","HANCOURT","80240","49.90527602757628","3.0677987659367707"
"80414","HANGARD","80110","49.83262326206184","2.5084120647842347"
"80415","HANGEST EN SANTERRE","80134","49.75232637367334","2.603123580189063"
"80416","HANGEST SUR SOMME","80310","49.985279703880366","2.037544245764805"
"80417","HARBONNIERES","80131","49.849051219064066","2.6707658900595055"
"80418","HARDECOURT AUX BOIS","80360","49.994848149214484","2.813277634533163"
"80420","HARPONVILLE","80560","50.03651228550335","2.5011576013944814"
"80421","HATTENCOURT","80700","49.765722798189394","2.7927516163491735"
"80422","HAUTVILLERS OUVILLE","80132","50.16993006986348","1.8200218146469802"
"80423","HAVERNAS","80670","50.0352214864659","2.227932364350166"
"80424","HEBECOURT","80680","49.81550547792847","2.258915108901035"
"80425","HEDAUVILLE","80560","50.0492108705863","2.567205511150574"
"80426","HEILLY","80800","49.96266345421617","2.5333393710478465"
"80427","HEM HARDINVAL","80600","50.154700579140986","2.2878637097946615"
"80428","HEM MONACU","80360","49.95790113927267","2.840827430124776"
"80429","HENENCOURT","80300","50.00271100796506","2.561019735584011"
"80430","HERBECOURT","80200","49.92231951407679","2.839632157123924"
"80431","HERISSART","80260","50.02700949549751","2.4133330180811132"
"80432","HERLEVILLE","80340","49.865275684308344","2.751411665394036"
"80433","HERLY","80190","49.75263760838756","2.8699956722505098"
"80434","HERVILLY","80240","49.93024782641075","3.11439623964314"
"80435","HESBECOURT","80240","49.94518344397129","3.1442159408271824"
"80436","HESCAMPS","80290","49.72999041777005","1.8768415576172144"
"80437","HEUCOURT CROQUOISON","80270","49.92877492191239","1.8843303723904565"
"80438","HEUDICOURT","80122","50.029115219055775","3.0936055040819337"
"80439","HEUZECOURT","80370","50.16692932524502","2.171145563463309"
"80440","HIERMONT","80370","50.20079852905565","2.0688997796178112"
"80442","HOMBLEUX","80400","49.73177178730424","2.9920498753873046"
"80443","HORNOY LE BOURG","80640","49.840585832930714","1.904107848247693"
"80444","HUCHENNEVILLE","80132","50.049836417164016","1.8024974636510267"
"80445","HUMBERCOURT","80600","50.21085449095308","2.4596626235215044"
"80446","HUPPY","80140","50.02573108504738","1.7635544348528864"
"80449","IGNAUCOURT","80800","49.81434700755814","2.579206074688754"
"80450","INVAL BOIRON","80430","49.88106146789353","1.7479253028615411"
"80451","IRLES","80300","50.103671247694734","2.7604958377798354"
"80452","JUMEL","80250","49.7622221190272","2.3220346687831253"
"80453","LABOISSIERE EN SANTERRE","80500","49.66057359715306","2.666446490006569"
"80455","LACHAPELLE","80290","49.76034831688682","1.9576918861369657"
"80456","LAFRESGUIMONT ST MARTIN","80430","49.822304220000305","1.8033722216122476"
"80458","LAHOUSSOYE","80800","49.94762890575122","2.4815203222312006"
"80459","LALEU","80270","49.94165029389303","1.9367620457954944"
"80460","LAMARONDE","80290","49.802969361618935","1.905814411242356"
"80461","LAMOTTE BREBIERE","80450","49.89973137132964","2.395244802498651"
"80462","LAMOTTE BULEUX","80150","50.187426346469536","1.8368921981607373"
"80463","LAMOTTE WARFUSEE","80800","49.879597467734364","2.58245058657864"
"80464","LANCHERES","80230","50.16866698677687","1.55321614592822"
"80465","LANGUEVOISIN QUIQUERY","80190","49.74611966924139","2.932058404185269"
"80466","LANCHES ST HILAIRE","80620","50.1005891682319","2.148043476786857"
"80467","LAUCOURT","80700","49.672285991338384","2.763175156440578"
"80468","LAVIEVILLE","80300","49.99183581471192","2.5772685420017085"
"80469","LAWARDE MAUGER L HORTOY","80250","49.71263214989941","2.2714638394307443"
"80470","LEALVILLERS","80560","50.0687488141107","2.5073600791460233"
"80472","LESBOEUFS","80360","50.043853265319285","2.8572364711495766"
"80473","LIANCOURT FOSSE","80700","49.75420056003827","2.815869101898178"
"80474","LICOURT","80320","49.82578127339772","2.9037244676678693"
"80475","LIERAMONT","80240","49.994153555763","3.0505228828593367"
"80476","LIERCOURT","80580","50.0328692934778","1.898896806129613"
"80477","LIGESCOURT","80150","50.291425437312185","1.8744321042671799"
"80478","LIGNIERES","80500","49.669766938712684","2.6495320862132714"
"80479","LIGNIERES CHATELAIN","80290","49.776767624996694","1.8598670287768455"
"80480","LIGNIERES EN VIMEU","80140","49.910052640800515","1.7458791493170864"
"80481","LIHONS","80320","49.82769993476955","2.754457349362524"
"80482","LIMEUX","80490","50.01712280427953","1.8086366484760685"
"80484","LIOMER","80430","49.8599414121411","1.808424216663823"
